identifier,file,REMOTE_NAME,title,date,mediatype,collection
,"CLJRep_1983_716","CLJRep 1983 716.pdf"
,"CLJRep_1983_721","CLJRep 1983 721.pdf"
,"CLJRep_1983_73","CLJRep 1983 73.pdf"
,"CLJRep_1983_770","CLJRep 1983 770.pdf"
,"CLJRep_1983_773","CLJRep 1983 773.pdf"
,"CLJRep_1983_788","CLJRep 1983 788.pdf"
,"CLJRep_1983_79","CLJRep 1983 79.pdf"
,"CLJRep_1983_792","CLJRep 1983 792.pdf"
,"CLJRep_1983_796","CLJRep 1983 796.pdf"
,"CLJRep_1983_798","CLJRep 1983 798.pdf"
,"CLJRep_1983_804","CLJRep 1983 804.pdf"
,"CLJRep_1983_808","CLJRep 1983 808.pdf"
,"CLJRep_1983_820","CLJRep 1983 820.pdf"
,"CLJRep_1983_824","CLJRep 1983 824.pdf"
,"CLJRep_1983_828","CLJRep 1983 828.pdf"
,"CLJRep_1983_834","CLJRep 1983 834.pdf"
,"CLJRep_1983_838","CLJRep 1983 838.pdf"
,"CLJRep_1983_841","CLJRep 1983 841.pdf"
,"CLJRep_1983_847","CLJRep 1983 847.pdf"
,"CLJRep_1983_855","CLJRep 1983 855.pdf"
,"CLJRep_1983_86","CLJRep 1983 86.pdf"
,"CLJRep_1983_860","CLJRep 1983 860.pdf"
,"CLJRep_1983_863","CLJRep 1983 863.pdf"
,"CLJRep_1983_870","CLJRep 1983 870.pdf"
,"CLJRep_1983_875","CLJRep 1983 875.pdf"
,"CLJRep_1983_878","CLJRep 1983 878.pdf"
,"CLJRep_1983_881","CLJRep 1983 881.pdf"
,"CLJRep_1983_889","CLJRep 1983 889.pdf"
,"CLJRep_1983_892","CLJRep 1983 892.pdf"
,"CLJRep_1983_901","CLJRep 1983 901.pdf"
,"CLJRep_1983_907","CLJRep 1983 907.pdf"
,"CLJRep_1983_912","CLJRep 1983 912.pdf"
,"CLJRep_1983_916","CLJRep 1983 916.pdf"
,"CLJRep_1983_92","CLJRep 1983 92.pdf"
,"CLJRep_1983_920","CLJRep 1983 920.pdf"
,"CLJRep_1983_924","CLJRep 1983 924.pdf"
,"CLJRep_1983_935","CLJRep 1983 935.pdf"
,"CLJRep_1983_940","CLJRep 1983 940.pdf"
,"CLJRep_1983_950","CLJRep 1983 950.pdf"
,"CLJRep_1983_953","CLJRep 1983 953.pdf"
,"CLJRep_1983_957","CLJRep 1983 957.pdf"
,"CLJRep_1983_961","CLJRep 1983 961.pdf"
,"CLJRep_1983_964","CLJRep 1983 964.pdf"
,"CLJRep_1983_97","CLJRep 1983 97.pdf"
,"CLJRep_1983_979","CLJRep 1983 979.pdf"
,"CLJRep_1983_985","CLJRep 1983 985.pdf"
,"CLJRep_1983_989","CLJRep 1983 989.pdf"
,"CLJRep_1983_992","CLJRep 1983 992.pdf"
,"CLJRep_1983_994","CLJRep 1983 994.pdf"
,"CLJRep_1983_997","CLJRep 1983 997.pdf"
cljrep_1984_1,"CLJ_1984_1_104","CLJRep 1984 1 104.pdf","Current Law Journal Reprint, 1984, Volume 1",[1984],texts,opensource
,"CLJRep_1984_1_1","CLJRep 1984 1 1.pdf"
,"CLJRep_1984_1_108","CLJRep 1984 1 108.pdf"
,"CLJRep_1984_1_11","CLJRep 1984 1 11.pdf"
,"CLJRep_1984_1_119","CLJRep 1984 1 119.pdf"
,"CLJRep_1984_1_123","CLJRep 1984 1 123.pdf"
,"CLJRep_1984_1_137","CLJRep 1984 1 137.pdf"
,"CLJRep_1984_1_144","CLJRep 1984 1 144.pdf"
,"CLJRep_1984_1_152","CLJRep 1984 1 152.pdf"
,"CLJRep_1984_1_155","CLJRep 1984 1 155.pdf"
,"CLJRep_1984_1_162","CLJRep 1984 1 162.pdf"
,"CLJRep_1984_1_170","CLJRep 1984 1 170.pdf"
,"CLJRep_1984_1_174","CLJRep 1984 1 174.pdf"
,"CLJRep_1984_1_18","CLJRep 1984 1 18.pdf"
,"CLJRep_1984_1_181","CLJRep 1984 1 181.pdf"
,"CLJRep_1984_1_187","CLJRep 1984 1 187.pdf"
,"CLJRep_1984_1_191","CLJRep 1984 1 191.pdf"
,"CLJRep_1984_1_197","CLJRep 1984 1 197.pdf"
,"CLJRep_1984_1_202","CLJRep 1984 1 202.pdf"
,"CLJRep_1984_1_207","CLJRep 1984 1 207.pdf"
,"CLJRep_1984_1_211","CLJRep 1984 1 211.pdf"
,"CLJRep_1984_1_223","CLJRep 1984 1 223.pdf"
,"CLJRep_1984_1_23","CLJRep 1984 1 23.pdf"
,"CLJRep_1984_1_230","CLJRep 1984 1 230.pdf"
,"CLJRep_1984_1_240","CLJRep 1984 1 240.pdf"
,"CLJRep_1984_1_244","CLJRep 1984 1 244.pdf"
,"CLJRep_1984_1_25","CLJRep 1984 1 25.pdf"
,"CLJRep_1984_1_251","CLJRep 1984 1 251.pdf"
,"CLJRep_1984_1_266","CLJRep 1984 1 266.pdf"
,"CLJRep_1984_1_267","CLJRep 1984 1 267.pdf"
,"CLJRep_1984_1_270","CLJRep 1984 1 270.pdf"
,"CLJRep_1984_1_277","CLJRep 1984 1 277.pdf"
,"CLJRep_1984_1_283","CLJRep 1984 1 283.pdf"
,"CLJRep_1984_1_289","CLJRep 1984 1 289.pdf"
,"CLJRep_1984_1_294","CLJRep 1984 1 294.pdf"
,"CLJRep_1984_1_30","CLJRep 1984 1 30.pdf"
,"CLJRep_1984_1_302","CLJRep 1984 1 302.pdf"
,"CLJRep_1984_1_305","CLJRep 1984 1 305.pdf"
,"CLJRep_1984_1_310","CLJRep 1984 1 310.pdf"
